shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
"69687036","43.50634336","13.19371632","94","5.74982"
"69687036","43.50637826","13.19303102","95","5.80538"
"69687036","43.50625417","13.18773336","96","6.23401"
"69687036","43.50614757","13.18398898","97","6.53705"
"69687036","43.50614487","13.18350499","98","6.57619"
"69687036","43.50697096","13.18337029","99","6.66861"
"69687036","43.50746536","13.18310479","100","6.72759"
"69687036","43.50817405","13.18239449","101","6.82505"
"69687036","43.50815726","13.18227957","102","6.83453"
"69687036","43.50817405","13.18239449","103","6.84401"
"69687036","43.50746536","13.18310479","104","6.94147"
"69687036","43.50697096","13.18337029","105","7.00045"
"69687036","43.50614487","13.18350499","106","7.09287"
"69687036","43.50614587","13.18380018","107","7.11674"
"69687036","43.50607837","13.18396748","108","7.13221"
"69687036","43.50566817","13.18538257","109","7.25539"
"69687036","43.50516297","13.18562867","110","7.31494"
"69687036","43.50438628","13.18620287","111","7.41294"
"69687036","43.50340109","13.18688876","112","7.53565"
"69687036","43.50254459","13.18755916","113","7.64517"
"69687036","43.5015273","13.18822145","114","7.77024"
"69687036","43.5014876","13.18669196","115","7.89402"
"69687036","43.5013776","13.18576617","116","7.96988"
"69687036","43.5011386","13.18265379","117","8.22299"
"69687036","43.501865","13.18249809","118","8.30467"
"69687036","43.5019801","13.18243579","119","8.31842"
"69687036","43.5019974","13.18234179","120","8.32626"
"69687036","43.5019008","13.1813375","121","8.40818"
"69687036","43.5018955","13.1809847","122","8.43672"
"69687036","43.5019648","13.1804752","123","8.47864"
"69687036","43.501965","13.18032611","124","8.4907"
"69687036","43.5018511","13.17929041","125","8.57541"
"69687036","43.5017949","13.17846672","126","8.64232"
"69687036","43.501795","13.17794142","127","8.6848"
"69687036","43.5019381","13.17787932","128","8.70147"
"69687036","43.5019494","13.17689903","129","8.78076"
"69687036","43.50191","13.17642043","130","8.81972"
"69687036","43.5018816","13.17626343","131","8.8328"
"69687036","43.5017676","13.17584733","132","8.86876"
"69687036","43.5017506","13.17571404","133","8.8797"
"69687036","43.5017516","13.17489834","134","8.94567"
"69687036","43.5016606","13.17438824","135","8.98814"
"69687036","43.5016209","13.17406665","136","9.01452"
"69687036","43.5016327","13.17384695","137","9.03234"
"69687036","43.5016615","13.17370595","138","9.04418"
"69687036","43.5017074","13.17358855","139","9.05496"
"69687036","43.5017647","13.17349465","140","9.06487"
"69687036","43.5018334","13.17347135","141","9.07273"
"69687036","43.5020304","13.17346455","142","9.09463"
"69687036","43.502448","13.17352885","143","9.14131"
"69687036","43.50271699","13.17353795","144","9.17121"
"69687036","43.50632397","13.17343545","145","9.57204"
"69687036","43.50640987","13.17338095","146","9.58255"
"69687036","43.50646217","13.17276936","147","9.63235"
"69687036","43.50651397","13.17259796","148","9.64736"
"69687036","43.50648587","13.17342825","149","9.71457"
"69687036","43.50645507","13.17523184","150","9.86047"
"69687036","43.50631427","13.17755953","151","10.04935"
"69687036","43.50611557","13.17973641","152","10.22677"
"69687036","43.50609527","13.18035631","153","10.27695"
"69687036","43.50612627","13.1813429","154","10.35681"
"69687036","43.50614757","13.18398898","155","10.57081"
"69687036","43.50625417","13.18773336","156","10.87384"
"69687036","43.50637826","13.19303102","157","11.30248"
"69687036","43.50634336","13.19371632","158","11.35803"
"69687036","43.50637386","13.19447811","159","11.41973"
"69687036","43.50634556","13.19496341","160","11.4591"
"69687036","43.50614616","13.20511165","161","12.28007"
"69687036","43.50621326","13.20616294","162","12.36541"
"69687036","43.50631456","13.20729283","163","12.45748"
"69687036","43.50641656","13.20798363","164","12.51448"
"69687036","43.50641636","13.20818753","165","12.53097"
"69687036","43.50638116","13.20870502","166","12.573"
"69687036","43.50621906","13.20995921","167","12.67601"
"69687036","43.50619756","13.21088431","168","12.75086"
"69687036","43.50621936","13.2114004","169","12.79266"
"69687036","43.50625356","13.2116643","170","12.81434"
"69687036","43.50618606","13.2118286","171","12.8296"
"69687036","43.50602651","13.21182577","172","12.84733"
"69687036","43.5059176","13.21190001","173","12.86083"
"69687036","43.50587523","13.21196312","174","12.86778"
"69687036","43.50583406","13.21207267","175","12.87775"
"69687036","43.50580445","13.21231902","176","12.89794"
"69687036","43.5058141","13.21251003","177","12.91342"
"69687036","43.50585281","13.21279151","178","12.93659"
"69687036","43.50590572","13.21302937","179","12.9567"
"69687036","43.50597852","13.21320592","180","12.97311"
"69687036","43.50602595","13.21325264","181","12.97959"
"69687036","43.50606616","13.21326235","182","12.98413"
"69687036","43.50622286","13.21314059","183","13.00413"
"69687036","43.50636626","13.21306649","184","13.02115"
"69687036","43.50644166","13.21311639","185","13.03045"
"69687036","43.50671316","13.21522598","186","13.2037"
"69687036","43.50686356","13.21615457","187","13.28063"
"69687036","43.50721305","13.21806876","188","13.44022"
"69687036","43.50724255","13.21867536","189","13.48938"
"69687036","43.50722885","13.21953285","190","13.55874"
"69687036","43.50728505","13.22013715","191","13.60801"
"69687036","43.50758065","13.22142484","192","13.71719"
"69687036","43.50821294","13.22323193","193","13.87933"
"69687036","43.50878274","13.22474062","194","14.01678"
"69687036","43.50901174","13.22516222","195","14.05932"
"69687036","43.50910589","13.22543239","196","14.08354"
"69687036","43.50922598","13.22580201","197","14.11628"
"69687036","43.5093032","13.22617288","198","14.14747"
"69687036","43.50934699","13.22669203","199","14.18973"
"69687036","43.50947347","13.22747389","200","14.2545"
"69687036","43.50991852","13.22852137","201","14.35258"
"69687036","43.51039038","13.22949543","202","14.44719"
"69687036","43.51038643","13.22953501","203","14.45043"
"69687036","43.51047763","13.23009028","204","14.49646"
"69687036","43.51056253","13.23018138","205","14.50842"
"69687036","43.51052823","13.23024848","206","14.51505"
"69687036","43.51054313","13.23033548","207","14.52228"
"69687036","43.51061193","13.23037618","208","14.5306"
"69687036","43.51068073","13.23036158","209","14.53834"
"69687036","43.51072533","13.23029768","210","14.5455"
"69687036","43.51073073","13.23024368","211","14.5499"
"69687036","43.51080342","13.23014548","212","14.56123"
"69687036","43.51132872","13.22981979","213","14.62526"
"69687036","43.51137682","13.22986899","214","14.63192"
"69687036","43.51142972","13.22986979","215","14.6378"
"69687036","43.51245551","13.23256487","216","14.88373"
"69687036","43.51232711","13.23270627","217","14.90201"
"69687036","43.51215801","13.23285667","218","14.92439"
"69687036","43.51173322","13.23312936","219","14.97648"
"69687036","43.51172392","13.23303696","220","14.98402"
"69687036","43.51167972","13.23296897","221","14.9914"
"69687036","43.51160472","13.23294167","222","15.00002"
"69687036","43.51154992","13.23296107","223","15.0063"
"69687036","43.51150392","13.23303246","224","15.01401"
"69687036","43.51151112","13.23315076","225","15.02361"
"69687036","43.51157512","13.23322006","226","15.03267"
"69687036","43.51166862","13.23322366","227","15.04306"
"69687036","43.51194142","13.23370206","228","15.0922"
"69687036","43.51215611","13.23420156","229","15.13911"
"69687036","43.51251701","13.23472905","230","15.19765"
"69687036","43.51269931","13.23523195","231","15.24308"
"69687036","43.51278541","13.23542085","232","15.2611"
"69687036","43.51334111","13.23615294","233","15.34664"
"69687036","43.5145556","13.23825383","234","15.56358"
"69687036","43.51557129","13.23989072","235","15.73751"
"69687036","43.51602809","13.24067752","236","15.81889"
"69687036","43.51650208","13.24126831","237","15.88999"
"69687036","43.51687298","13.24236071","238","15.98745"
"69687036","43.51715268","13.2428566","239","16.03818"
"69687036","43.51728968","13.2430533","240","16.06019"
"69687036","43.51748868","13.2432646","241","16.08814"
"69687036","43.51790047","13.2438645","242","16.15481"
"69687036","43.51896166","13.24580778","243","16.35125"
"69687036","43.51937046","13.24624938","244","16.40902"
"69687036","43.51971866","13.24677678","245","16.46659"
"69687036","43.52002746","13.24733557","246","16.52332"
"69687036","43.52021266","13.24775737","247","16.56315"
"69687036","43.52065635","13.24840567","248","16.63511"
"69687036","43.52114405","13.24917896","249","16.71784"
"69687036","43.52119525","13.24928886","250","16.72839"
"69687036","43.52042335","13.25111305","251","16.89899"
"69687036","43.52044445","13.25116735","252","16.90397"
"69687036","43.52043425","13.25130495","253","16.91515"
"69687036","43.52098515","13.25219574","254","17.00967"
"69687036","43.52109235","13.25210304","255","17.02374"
"69687036","43.52075976","13.25157115","256","17.08044"
"130370136","43.53320163","13.25500642","1","0"
"130370136","43.53160878","13.25133625","2","0.34545"
"130370136","43.53140818","13.25090366","3","0.38691"
"130370136","43.53098928","13.25029506","4","0.45464"
"130370136","43.52938769","13.24842187","5","0.68828"
"130370136","43.52925589","13.24844487","6","0.70305"
"130370136","43.528152","13.24899657","7","0.83355"
"130370136","43.5280433","13.24901167","8","0.84569"
"130370136","43.5278262","13.24900277","9","0.86982"
"130370136","43.5277211","13.24881297","10","0.8891"
"130370136","43.52737971","13.24786957","11","0.97427"
"130370136","43.52722911","13.24718538","12","1.03206"
"130370136","43.52713041","13.24716678","13","1.04313"
"130370136","43.52706961","13.24716938","14","1.04989"
"130370136","43.52485992","13.24889427","15","1.33223"
"130370136","43.52462292","13.24889167","16","1.35856"
"130370136","43.52448643","13.24866697","17","1.38222"
"130370136","43.52442433","13.24863157","18","1.38969"
"130370136","43.52431383","13.24836147","19","1.41474"
"130370136","43.52429083","13.24823117","20","1.42558"
"130370136","43.52430783","13.24809477","21","1.43677"
"130370136","43.52434053","13.24800487","22","1.4449"
"130370136","43.52417183","13.24812697","23","1.46608"
"130370136","43.52407333","13.24814977","24","1.47718"
"130370136","43.52390763","13.24812527","25","1.49569"
"130370136","43.52373133","13.24804617","26","1.5163"
"130370136","43.52334207","13.24770414","27","1.56763"
"130370136","43.52311604","13.24802625","28","1.60381"
"380696952","43.52311604","13.24802625","1","0"
"380696952","43.52334207","13.24770414","2","0.03618"
"380696952","43.52362843","13.24794347","3","0.07341"
"380696952","43.52349063","13.24766797","4","0.10044"
"380696952","43.52338553","13.24756797","5","0.11464"
"380696952","43.52311694","13.24744268","6","0.14616"
"380696952","43.52278534","13.24734998","7","0.18375"
"380696952","43.52220174","13.24747277","8","0.24935"
"380696952","43.52209274","13.24759767","9","0.26512"
"380696952","43.52193744","13.24784757","10","0.29169"
"380696952","43.52119525","13.24928886","11","0.43444"
"380696952","43.52042335","13.25111305","12","0.60504"
"380696952","43.52044445","13.25116735","13","0.61002"
"380696952","43.52043425","13.25130495","14","0.6212"
"380696952","43.52098515","13.25219574","15","0.71572"
"380696952","43.52109235","13.25210304","16","0.72979"
"380696952","43.52059355","13.25130535","17","0.81482"
"380696952","43.52044445","13.25122465","18","0.83262"
"380696952","43.52044445","13.25116735","19","0.83726"
"380696952","43.52042335","13.25111305","20","0.84223"
"380696952","43.52119525","13.24928886","21","1.01284"
"380696952","43.52114405","13.24917896","22","1.02339"
"380696952","43.52065635","13.24840567","23","1.10612"
"380696952","43.52021266","13.24775737","24","1.17807"
"380696952","43.52002746","13.24733557","25","1.2179"
"380696952","43.51971866","13.24677678","26","1.27463"
"380696952","43.51937046","13.24624938","27","1.33221"
"380696952","43.51896166","13.24580778","28","1.38998"
"380696952","43.51790047","13.2438645","29","1.58641"
"380696952","43.51748868","13.2432646","30","1.65309"
"380696952","43.51728968","13.2430533","31","1.68103"
"380696952","43.51715268","13.2428566","32","1.70305"
"380696952","43.51694728","13.2425102","33","1.73917"
"380696952","43.51687298","13.24236071","34","1.75381"
"380696952","43.51650208","13.24126831","35","1.85128"
"380696952","43.51602809","13.24067752","36","1.92238"
"380696952","43.51557129","13.23989072","37","2.00376"
"380696952","43.5145556","13.23825383","38","2.17769"
"380696952","43.51334111","13.23615294","39","2.39463"
"380696952","43.51278541","13.23542085","40","2.48016"
"380696952","43.51269931","13.23523195","41","2.49818"
"380696952","43.51251701","13.23472905","42","2.54361"
"380696952","43.51215611","13.23420156","43","2.60216"
"380696952","43.51194142","13.23370206","44","2.64906"
"380696952","43.51166862","13.23322366","45","2.69821"
"380696952","43.51172532","13.23315876","46","2.7064"
"380696952","43.51172392","13.23303696","47","2.71626"
"380696952","43.51170182","13.23299266","48","2.7206"
"380696952","43.51165642","13.23295587","49","2.72645"
"380696952","43.51156622","13.23295157","50","2.73648"
"380696952","43.51151042","13.23301166","51","2.74436"
"380696952","43.51150412","13.23312396","52","2.75347"
"380696952","43.51142342","13.23321416","53","2.76502"
"380696952","43.51037963","13.23414446","54","2.90325"
"380696952","43.51009313","13.23449975","55","2.94613"
"380696952","43.50986393","13.23484355","56","2.98383"
"380696952","43.50977223","13.23511855","57","3.00829"
"380696952","43.50978373","13.23538215","58","3.02965"
"380696952","43.50996703","13.23576035","59","3.06639"
"380696952","43.51066612","13.23682604","60","3.1824"
"380696952","43.51084942","13.23719274","61","3.21837"
"380696952","43.51238701","13.23960712","62","3.47779"
"380696952","43.5133314","13.24125941","63","3.64767"
"380696952","43.51490579","13.24406819","64","3.93434"
"380696952","43.51617628","13.24618488","65","4.15618"
"380696952","43.51765457","13.24856457","66","4.40916"
"380696952","43.51640608","13.24980176","67","4.58017"
"380696952","43.51602238","13.25020535","68","4.63386"
"380696952","43.51578869","13.25052255","69","4.67036"
"380696952","43.51566919","13.25073925","70","4.69234"
"380696952","43.51562169","13.25093995","71","4.7094"
"380696952","43.51562769","13.25117855","72","4.72871"
"380696952","43.51582824","13.25211075","73","4.80731"
"446722901","43.52075976","13.25157115","1","0"
"446722901","43.52059355","13.25130535","2","0.02833"
"446722901","43.52044445","13.25122465","3","0.04614"
"446722901","43.52044445","13.25116735","4","0.05077"
"446722901","43.52042335","13.25111305","5","0.05575"
"446722901","43.52119525","13.24928886","6","0.22635"
"446722901","43.52193744","13.24784757","7","0.3691"
"446722901","43.52263514","13.24866927","8","0.47119"
"446722901","43.52286354","13.24838607","9","0.50537"
"446722901","43.52368553","13.24970946","10","0.64604"
"446722901","43.52422373","13.24934416","11","0.71273"
"446722901","43.52444653","13.24939246","12","0.73779"
"446722901","43.52450933","13.24943196","13","0.74546"
"446722901","43.52517642","13.25008636","14","0.83652"
"446722901","43.52556192","13.25063376","15","0.89811"
"446722901","43.52599261","13.25132195","16","0.97149"
"446722901","43.52690371","13.25024466","17","1.10502"
"446722901","43.5276424","13.24940946","18","1.2113"
"446722901","43.5277378","13.24933156","19","1.22363"
"446722901","43.5278201","13.24916727","20","1.23975"
"446722901","43.5278262","13.24900277","21","1.25307"
"446722901","43.5277211","13.24881297","22","1.27235"
"446722901","43.52736381","13.24780617","23","1.3629"
"446722901","43.52718591","13.24698448","24","1.43221"
"446722901","43.52719421","13.24645178","25","1.47528"
"446722901","43.52715471","13.24636548","26","1.48352"
"446722901","43.52715951","13.24631018","27","1.48802"
"446722901","43.52688471","13.24618789","28","1.52011"
"446722901","43.52648241","13.24595299","29","1.56868"
"446722901","43.52637681","13.24586379","30","1.58245"
"446722901","43.52540972","13.24527229","31","1.70006"
"446722901","43.52473042","13.24471639","32","1.78789"
"446722901","43.52317884","13.2432184","33","1.99857"
"446722901","43.52183685","13.24164231","34","2.1947"
"446722901","43.52160465","13.24130491","35","2.23224"
"446722901","43.52129035","13.24054832","36","2.30268"
"446722901","43.52097105","13.23991902","37","2.3647"
"446722901","43.52079075","13.23935353","38","2.41462"
"446722901","43.52052466","13.23877663","39","2.46984"
"446722901","43.52046566","13.23871633","40","2.47801"
"446722901","43.52030366","13.23862843","41","2.49736"
"446722901","43.51986616","13.23844113","42","2.54827"
"446722901","43.51994576","13.23820363","43","2.56941"
"446722901","43.52026586","13.23743674","44","2.64089"
"446722901","43.52086285","13.23490806","45","2.85582"
"446722901","43.52143395","13.23271197","46","3.04437"
"446722901","43.52187035","13.23303547","47","3.09946"
"446722901","43.52191955","13.23109728","48","3.25625"
"446722901","43.52300254","13.23115688","49","3.37667"
"446722901","43.52369493","13.23123328","50","3.45385"
"446722901","43.52423523","13.23140868","51","3.51553"
"446722901","43.52444103","13.23151178","52","3.53986"
"446722901","43.52502203","13.23189128","53","3.61133"
"446722901","43.52498773","13.23194988","54","3.61741"
"446722901","43.52497033","13.23207158","55","3.62744"
"446722901","43.52497873","13.23219718","56","3.63764"
"446722901","43.52500723","13.23225998","57","3.64362"
"446722901","43.52511582","13.23231938","58","3.65661"
"446722901","43.52524712","13.23227948","59","3.67155"
"446722901","43.52533612","13.23211318","60","3.68824"
"446722901","43.52531392","13.23196338","61","3.70059"
"446722901","43.52529392","13.23192018","62","3.70473"
"446722901","43.52530292","13.23127068","63","3.75725"
"446722901","43.52555452","13.23045819","64","3.82863"
"446722901","43.52576892","13.229204","65","3.93279"
"446722901","43.52589542","13.228828","66","3.96628"
"446722901","43.52599322","13.2286088","67","3.98706"
"446722901","43.52614952","13.2283614","68","4.01355"
"446722901","43.52718631","13.22722641","69","4.16082"
"446722901","43.5285828","13.22626302","70","4.33442"
"446722901","43.5287477","13.22602062","71","4.36125"
"446722901","43.53018243","13.22338428","72","4.62738"
"446722901","43.53173578","13.22498983","73","4.84332"
"446722901","43.53088699","13.22708821","74","5.03739"
"446722901","43.53077049","13.22759431","75","5.0803"
"446722901","43.53034099","13.2291471","76","5.21459"
"446722901","43.52989949","13.23027659","77","5.31823"
"446722901","43.5292824","13.22980269","78","5.39677"
"446722901","43.5285197","13.2291587","79","5.49622"
"446722901","43.52790101","13.2286187","80","5.57765"
"446722901","43.52778681","13.2284926","81","5.59393"
"446722901","43.52762121","13.2282093","82","5.6233"
"446722901","43.52739311","13.22773741","83","5.6691"
"446722901","43.52718631","13.22722641","84","5.71637"
"446722901","43.52647002","13.22584172","85","5.85372"
"446722901","43.52615612","13.22534602","86","5.90684"
"446722901","43.52596772","13.22508612","87","5.9365"
"446722901","43.52528003","13.22571802","88","6.02841"
"446722901","43.52467053","13.22637901","89","6.11467"
"446722901","43.52448853","13.22660891","90","6.14213"
"446722901","43.52439863","13.22663141","91","6.15228"
"446722901","43.52512533","13.22946229","92","6.39497"
"446722901","43.52519172","13.22981289","93","6.42425"
"446722901","43.52524082","13.23025099","94","6.46009"
"446722901","43.52527902","13.23084509","95","6.50831"
"446722901","43.52531612","13.23090638","96","6.51475"
"446722901","43.52531882","13.23102978","97","6.52473"
"446722901","43.52523792","13.23140508","98","6.55638"
"446722901","43.52511373","13.23183688","99","6.59391"
"446722901","43.52502203","13.23189128","100","6.60501"
"446722901","43.52444103","13.23151178","101","6.67648"
"446722901","43.52423523","13.23140868","102","6.70081"
"446722901","43.52369493","13.23123328","103","6.7625"
"446722901","43.52300254","13.23115688","104","6.83967"
"446722901","43.52191955","13.23109728","105","6.96009"
"446722901","43.52184105","13.23431466","106","7.22035"
"446722901","43.52175925","13.23537355","107","7.30644"
"446722901","43.52152305","13.23682344","108","7.42657"
"446722901","43.52132665","13.23841483","109","7.55706"
"446722901","43.52127475","13.23859503","110","7.57273"
"446722901","43.52116345","13.23882973","111","7.59538"
"446722901","43.52158155","13.23947533","112","7.66525"
"446722901","43.52236364","13.24082102","113","7.80449"
"446722901","43.52296544","13.24175771","114","7.90551"
"446722901","43.52374513","13.24267981","115","8.0198"
"446722901","43.52434023","13.2432713","116","8.10139"
"446722901","43.52579392","13.24466279","117","8.29822"
"446722901","43.52671801","13.24545729","118","8.41932"
"446722901","43.52716771","13.24587149","119","8.47947"
"446722901","43.52718811","13.24598419","120","8.48886"
"446722901","43.52715471","13.24636548","121","8.5199"
"446722901","43.52719421","13.24645178","122","8.52815"
"446722901","43.52718591","13.24698448","123","8.57122"
"446722901","43.52713571","13.24709278","124","8.5816"
"446722901","43.52706961","13.24716938","125","8.59121"
"446722901","43.52485992","13.24889427","126","8.87355"
"446722901","43.52460862","13.24906287","127","8.90461"
"446722901","43.52441673","13.24922666","128","8.92971"
"446722901","43.52341403","13.24988866","129","9.0533"
"446722901","43.52280854","13.25033256","130","9.12955"
"446722901","43.52230864","13.24902036","131","9.2493"
"446722901","43.52184634","13.24801997","132","9.34511"
"446722901","43.52193744","13.24784757","133","9.36233"
"446722901","43.52186814","13.24776877","134","9.37232"
"446722901","43.52114405","13.24917896","135","9.51186"
"446722901","43.52095125","13.24958656","136","9.55116"
"446722901","43.52036665","13.25096735","137","9.68032"
"446722901","43.52044445","13.25116735","138","9.69866"
"446722901","43.52043425","13.25130495","139","9.70984"
"446722901","43.5206551","13.25166205","140","9.74773"
"705362655","43.5184202","13.23497891","1","0"
"705362655","43.51887537","13.23476496","2","0.05345"
"705362655","43.51909937","13.23468186","3","0.07923"
"705362655","43.51916157","13.23455746","4","0.09143"
"705362655","43.51901067","13.23392336","5","0.14537"
"705362655","43.51886787","13.23364796","6","0.17271"
"705362655","43.51868517","13.23336477","7","0.20331"
"705362655","43.51845517","13.23314987","8","0.23421"
"705362655","43.51840777","13.23303817","9","0.24466"
"705362655","43.51835357","13.23276717","10","0.26738"
"705362655","43.51835357","13.23251987","11","0.28738"
"705362655","43.51910977","13.23057448","12","0.4657"
"705362655","43.51953166","13.22934749","13","0.57542"
"705362655","43.52172485","13.22343293","14","1.11211"
"705362655","43.52183575","13.22324513","15","1.13166"
"705362655","43.52196565","13.22312563","16","1.14903"
"705362655","43.52206595","13.22306603","17","1.16117"
"705362655","43.52237345","13.22300774","18","1.19566"
"705362655","43.52240465","13.22303464","19","1.19975"
"705362655","43.52248365","13.22305513","20","1.20868"
"705362655","43.52257924","13.22299914","21","1.22023"
"705362655","43.52260904","13.22292254","22","1.22725"
"705362655","43.52261754","13.22283024","23","1.23477"
"705362655","43.52260764","13.22274374","24","1.24185"
"705362655","43.52257494","13.22267844","25","1.24826"
"705362655","43.52279254","13.22223814","26","1.29129"
"705362655","43.52279264","13.22219254","27","1.29498"
"705362655","43.52275854","13.22208124","28","1.30474"
"705362655","43.52296464","13.22194874","29","1.33002"
"705362655","43.52525963","13.21908076","30","1.67466"
"705362655","43.52548893","13.21882306","31","1.70756"
"705362655","43.52591642","13.21842357","32","1.765"
"705362655","43.52761171","13.21748937","33","1.96793"
"705362655","43.53013029","13.21618608","34","2.26693"
"705362655","43.53168238","13.21817097","35","2.50247"
"705362655","43.53156198","13.21837427","36","2.52366"
"705362655","43.53271118","13.21963556","37","2.68705"
"705362655","43.53342317","13.22038466","38","2.78667"
"705362655","43.53376917","13.21929556","39","2.88273"
"705362655","43.53406527","13.21802587","40","2.99051"
"705362655","43.53432466","13.21719558","41","3.06355"
"705362655","43.53287328","13.21584679","42","3.2582"
"705362655","43.53326457","13.21511609","43","3.33154"
"705362655","43.53334417","13.21480549","44","3.35815"
"705362655","43.53316917","13.2140903","45","3.41915"
"705362655","43.53284258","13.2143478","46","3.46098"
"705362655","43.53259238","13.214475","47","3.49062"
"705362655","43.53181208","13.21470379","48","3.57926"
"705362655","43.53145929","13.21492419","49","3.62232"
"705362655","43.53120329","13.21516879","50","3.65696"
"705362655","43.53047969","13.21592889","51","3.75814"
"705362655","43.53013029","13.21618608","52","3.80218"
"705362655","43.52761171","13.21748937","53","4.10118"
"705362655","43.52591642","13.21842357","54","4.3041"
"705362655","43.52548893","13.21882306","55","4.36154"
"705362655","43.52525963","13.21908076","56","4.39445"
"705362655","43.52296464","13.22194874","57","4.73909"
"705362655","43.52275854","13.22208124","58","4.76437"
"705362655","43.52266124","13.22197854","59","4.778"
"705362655","43.52252965","13.22200134","60","4.79273"
"705362655","43.52248825","13.22209314","61","4.80146"
"705362655","43.52245955","13.22221964","62","4.81218"
"705362655","43.52246715","13.22262594","63","4.84504"
"705362655","43.52242455","13.22263724","64","4.84986"
"705362655","43.52237345","13.22269884","65","4.85741"
"705362655","43.52233235","13.22284164","66","4.86982"
"705362655","43.52233115","13.22291824","67","4.87602"
"705362655","43.52235785","13.22298774","68","4.88237"
"705362655","43.52240465","13.22303464","69","4.88881"
"705362655","43.52248365","13.22305513","70","4.89774"
"705362655","43.52246675","13.22418183","71","4.98885"
"705362655","43.52235545","13.22576602","72","5.11752"
"705362655","43.52221445","13.22693431","73","5.21326"
"705362655","43.52205215","13.2278516","74","5.28958"
"705362655","43.52192445","13.2287213","75","5.36131"
"705362655","43.52190665","13.22932569","76","5.41022"
"705362655","43.52190705","13.23070628","77","5.52183"
"705362655","43.52191955","13.23109728","78","5.55348"
"705362655","43.52181595","13.23108378","79","5.56504"
"705362655","43.52179005","13.23101118","80","5.57158"
"705362655","43.52005406","13.22966489","81","5.79304"
"705362655","43.51953166","13.22934749","82","5.8565"
"705362655","43.51910977","13.23057448","83","5.96622"
"705362655","43.51842947","13.23231217","84","6.12576"
"705362655","43.51811887","13.23322057","85","6.20691"
"705362655","43.51772808","13.23421486","86","6.29827"
"705362655","43.51766488","13.23441066","87","6.31559"
"705362655","43.51764408","13.23452156","88","6.32485"
"705362655","43.51762548","13.23485466","89","6.35186"
"705362655","43.51774238","13.23508265","90","6.37441"
"705362655","43.51772518","13.23529815","91","6.39194"
"705362655","43.51788447","13.23531925","92","6.40972"
"705362655","43.51806397","13.23518415","93","6.43246"
"705362655","43.5184202","13.23497891","94","6.47537"
"1442981609","43.52659864","13.22609037","1","0"
"1442981609","43.52647002","13.22584172","2","0.02466"
"1442981609","43.52615612","13.22534602","3","0.07779"
"1442981609","43.52596772","13.22508612","4","0.10745"
"1442981609","43.52528003","13.22571802","5","0.19935"
"1442981609","43.52467053","13.22637901","6","0.28562"
"1442981609","43.52448853","13.22660891","7","0.31308"
"1442981609","43.52439863","13.22663141","8","0.32323"
"1442981609","43.52512533","13.22946229","9","0.56592"
"1442981609","43.52519172","13.22981289","10","0.5952"
"1442981609","43.52524082","13.23025099","11","0.63104"
"1442981609","43.52527902","13.23084509","12","0.67925"
"1442981609","43.52531612","13.23090638","13","0.6857"
"1442981609","43.52531882","13.23102978","14","0.69568"
"1442981609","43.52523792","13.23140508","15","0.72732"
"1442981609","43.52511373","13.23183688","16","0.76486"
"1442981609","43.52502203","13.23189128","17","0.77596"
"1442981609","43.52498773","13.23194988","18","0.78204"
"1442981609","43.52497023","13.23212258","19","0.79613"
"1442981609","43.52497873","13.23219718","20","0.80224"
"1442981609","43.52500723","13.23225998","21","0.80822"
"1442981609","43.52464573","13.23374097","22","0.93451"
"1442981609","43.52393773","13.23650495","23","1.1714"
"1442981609","43.52338044","13.23855223","24","1.34812"
"1442981609","43.52337484","13.23875983","25","1.36491"
"1442981609","43.52364433","13.23998412","26","1.46832"
"1442981609","43.52366163","13.24017502","27","1.48387"
"1442981609","43.52365553","13.24042362","28","1.50398"
"1442981609","43.52368473","13.24054362","29","1.51421"
"1442981609","43.52366893","13.24067882","30","1.52528"
"1442981609","43.52350523","13.24113302","31","1.56626"
"1442981609","43.52337593","13.24132062","32","1.58715"
"1442981609","43.52296544","13.24175771","33","1.64484"
"1442981609","43.52374513","13.24267981","34","1.75913"
"1442981609","43.52434023","13.2432713","35","1.84073"
"1442981609","43.52579392","13.24466279","36","2.03755"
"1442981609","43.52671801","13.24545729","37","2.15865"
"1442981609","43.52716771","13.24587149","38","2.2188"
"1442981609","43.52718811","13.24598419","39","2.22819"
"1442981609","43.52715471","13.24636548","40","2.25923"
"1442981609","43.52719421","13.24645178","41","2.26748"
"1442981609","43.52718591","13.24698448","42","2.31055"
"1442981609","43.52713571","13.24709278","43","2.32093"
"1442981609","43.52706961","13.24716938","44","2.33054"
"1442981609","43.52485992","13.24889427","45","2.61288"
"1442981609","43.52462292","13.24889167","46","2.63921"
"1442981609","43.52448643","13.24866697","47","2.66287"
"1442981609","43.52442433","13.24863157","48","2.67034"
"1442981609","43.52431383","13.24836147","49","2.69539"
"1442981609","43.52429083","13.24823117","50","2.70623"
"1442981609","43.52430783","13.24809477","51","2.71742"
"1442981609","43.52434053","13.24800487","52","2.72555"
"1442981609","43.52417183","13.24812697","53","2.74673"
"1442981609","43.52407333","13.24814977","54","2.75783"
"1442981609","43.52390763","13.24812527","55","2.77634"
"1442981609","43.52373133","13.24804617","56","2.79695"
"1442981609","43.52334207","13.24770414","57","2.84828"
"1442981609","43.52311604","13.24802625","58","2.88446"
"1684758955","43.52075976","13.25157115","1","0"
